PC_Time,UTC_Time,Latitude_NMEA,Lat_Direction,Longitude_NMEA,Lon_Direction,Fix,Satellites,Altitude_m
2026-05-22 23:56:03,145603.00,3637.87744,N,12727.24635,E,1,12,54.0
2026-05-22 23:56:05,145605.00,3637.87788,N,12727.24561,E,1,12,54.4
2026-05-22 23:56:06,145606.00,3637.87833,N,12727.24488,E,1,12,54.6
2026-05-22 23:56:07,145607.00,3637.87898,N,12727.24432,E,1,12,54.8
2026-05-22 23:56:08,145608.00,3637.87948,N,12727.24375,E,1,12,54.7
2026-05-22 23:56:10,145610.00,3637.87983,N,12727.24262,E,1,12,54.2
2026-05-22 23:56:11,145611.00,3637.88014,N,12727.24210,E,1,12,54.1
2026-05-22 23:56:12,145612.00,3637.88058,N,12727.24156,E,1,12,54.1
2026-05-22 23:56:14,145614.00,3637.88157,N,12727.24016,E,1,12,54.3
2026-05-22 23:56:15,145615.00,3637.88198,N,12727.23951,E,1,12,54.5
2026-05-22 23:56:17,145617.00,3637.88237,N,12727.23838,E,1,12,54.9
2026-05-22 23:56:18,145618.00,3637.88272,N,12727.23789,E,1,12,55.0
2026-05-22 23:56:20,145620.00,3637.88377,N,12727.23671,E,1,12,55.3
2026-05-22 23:56:22,145622.00,3637.88438,N,12727.23535,E,1,12,55.7
2026-05-22 23:56:23,145623.00,3637.88458,N,12727.23480,E,1,12,55.6
2026-05-22 23:56:24,145624.00,3637.88491,N,12727.23424,E,1,12,55.8
2026-05-22 23:56:26,145626.00,3637.88587,N,12727.23310,E,1,12,56.2
2026-05-22 23:56:28,145628.00,3637.88685,N,12727.23178,E,1,12,56.8
2026-05-22 23:56:30,145630.00,3637.88742,N,12727.23063,E,1,12,56.5
2026-05-22 23:56:31,145631.00,3637.88771,N,12727.23006,E,1,12,56.4
2026-05-22 23:56:33,145633.00,3637.88841,N,12727.22893,E,1,12,56.2
2026-05-22 23:56:35,145635.00,3637.88929,N,12727.22783,E,1,12,55.7
2026-05-22 23:56:37,145637.00,3637.89011,N,12727.22656,E,1,12,55.7
2026-05-22 23:56:38,145638.00,3637.89047,N,12727.22601,E,1,12,55.3
2026-05-22 23:56:39,145639.00,3637.89077,N,12727.22555,E,1,12,55.0
2026-05-22 23:56:40,145640.00,3637.89102,N,12727.22504,E,1,12,55.1
2026-05-22 23:56:41,145641.00,3637.89134,N,12727.22446,E,1,12,55.1
2026-05-22 23:56:43,145643.00,3637.89214,N,12727.22305,E,1,12,55.1
2026-05-22 23:56:44,145644.00,3637.89251,N,12727.22239,E,1,12,55.3
2026-05-22 23:56:46,145646.00,3637.89329,N,12727.22123,E,1,12,55.3
2026-05-22 23:56:47,145647.00,3637.89363,N,12727.22069,E,1,12,55.4
2026-05-22 23:56:48,145648.00,3637.89399,N,12727.22014,E,1,12,55.4
2026-05-22 23:56:49,145649.00,3637.89439,N,12727.21955,E,1,12,55.4
2026-05-22 23:56:51,145651.00,3637.89524,N,12727.21830,E,1,12,55.4
2026-05-22 23:56:52,145652.00,3637.89559,N,12727.21769,E,1,12,55.3
2026-05-22 23:56:53,145653.00,3637.89580,N,12727.21711,E,1,12,55.4
2026-05-22 23:56:55,145655.00,3637.89659,N,12727.21595,E,1,12,55.7
2026-05-22 23:56:56,145656.00,3637.89705,N,12727.21533,E,1,12,55.7
2026-05-22 23:56:58,145658.00,3637.89789,N,12727.21392,E,1,12,56.1
2026-05-22 23:57:00,145700.00,3637.89850,N,12727.21273,E,1,12,56.1
2026-05-22 23:57:02,145702.00,3637.89930,N,12727.21169,E,1,12,56.0
2026-05-22 23:57:03,145703.00,3637.89979,N,12727.21112,E,1,12,56.0
2026-05-22 23:57:04,145704.00,3637.90030,N,12727.21046,E,1,12,56.3
2026-05-22 23:57:06,145706.00,3637.90095,N,12727.20925,E,1,12,56.2
2026-05-22 23:57:08,145708.00,3637.90153,N,12727.20812,E,1,12,56.2
2026-05-22 23:57:10,145710.00,3637.90239,N,12727.20676,E,1,12,56.2
2026-05-22 23:57:12,145712.00,3637.90313,N,12727.20532,E,1,12,56.6
2026-05-22 23:57:13,145713.00,3637.90339,N,12727.20469,E,1,12,56.4
2026-05-22 23:57:15,145715.00,3637.90398,N,12727.20358,E,1,12,56.4
2026-05-22 23:57:17,145717.00,3637.90475,N,12727.20228,E,1,12,56.4
2026-05-22 23:57:18,145718.00,3637.90512,N,12727.20160,E,1,12,56.5
2026-05-22 23:57:20,145720.00,3637.90581,N,12727.20042,E,1,12,56.4
2026-05-22 23:57:21,145721.00,3637.90617,N,12727.19991,E,1,12,56.5
2026-05-22 23:57:22,145722.00,3637.90655,N,12727.19939,E,1,12,56.4
2026-05-22 23:57:24,145724.00,3637.90762,N,12727.19826,E,1,12,56.6
2026-05-22 23:57:26,145726.00,3637.90833,N,12727.19708,E,1,12,56.5
2026-05-22 23:57:28,145728.00,3637.90895,N,12727.19603,E,1,12,56.6
2026-05-22 23:57:30,145730.00,3637.91005,N,12727.19511,E,1,12,56.5
2026-05-22 23:57:31,145731.00,3637.91067,N,12727.19469,E,1,12,56.6
2026-05-22 23:57:33,145733.00,3637.91170,N,12727.19388,E,1,12,56.1
2026-05-22 23:57:34,145734.00,3637.91212,N,12727.19352,E,1,12,56.0
2026-05-22 23:57:36,145736.00,3637.91315,N,12727.19292,E,1,12,55.9
2026-05-22 23:57:38,145738.00,3637.91455,N,12727.19241,E,1,12,56.2
2026-05-22 23:57:40,145740.00,3637.91580,N,12727.19196,E,1,12,55.9
2026-05-22 23:57:41,145741.00,3637.91628,N,12727.19175,E,1,12,55.8
2026-05-22 23:57:42,145742.00,3637.91682,N,12727.19160,E,1,12,55.7
2026-05-22 23:57:44,145744.00,3637.91824,N,12727.19137,E,1,12,55.3
2026-05-22 23:57:45,145745.00,3637.91895,N,12727.19131,E,1,12,55.3
2026-05-22 23:57:47,145747.00,3637.92028,N,12727.19124,E,1,12,55.3
2026-05-22 23:57:48,145748.00,3637.92088,N,12727.19114,E,1,12,55.0
2026-05-22 23:57:50,145750.00,3637.92209,N,12727.19095,E,1,12,55.2
2026-05-22 23:57:51,145751.00,3637.92276,N,12727.19088,E,1,12,55.0
2026-05-22 23:57:52,145752.00,3637.92344,N,12727.19090,E,1,12,54.9
2026-05-22 23:57:54,145754.00,3637.92474,N,12727.19082,E,1,12,54.9
2026-05-22 23:57:56,145756.00,3637.92574,N,12727.19070,E,1,12,54.6
2026-05-22 23:57:57,145757.00,3637.92635,N,12727.19073,E,1,12,54.6
2026-05-22 23:57:59,145759.00,3637.92777,N,12727.19087,E,1,12,54.1
2026-05-22 23:58:00,145800.00,3637.92842,N,12727.19081,E,1,12,54.3
2026-05-22 23:58:01,145801.00,3637.92911,N,12727.19073,E,1,12,54.3
2026-05-22 23:58:02,145802.00,3637.92971,N,12727.19063,E,1,12,54.2
2026-05-22 23:58:04,145804.00,3637.93086,N,12727.19067,E,1,12,54.2
2026-05-22 23:58:06,145806.00,3637.93228,N,12727.19084,E,1,12,54.0
2026-05-22 23:58:08,145808.00,3637.93365,N,12727.19078,E,1,12,54.2
2026-05-22 23:58:10,145810.00,3637.93472,N,12727.19064,E,1,12,54.1
2026-05-22 23:58:11,145811.00,3637.93524,N,12727.19068,E,1,12,54.1
2026-05-22 23:58:12,145812.00,3637.93584,N,12727.19083,E,1,12,54.1
2026-05-22 23:58:14,145814.00,3637.93712,N,12727.19083,E,1,12,54.3
2026-05-22 23:58:16,145816.00,3637.93832,N,12727.19044,E,1,12,54.3
2026-05-22 23:58:17,145817.00,3637.93886,N,12727.19034,E,1,12,54.4
2026-05-22 23:58:18,145818.00,3637.93941,N,12727.19028,E,1,12,54.5
2026-05-22 23:58:20,145820.00,3637.94074,N,12727.19022,E,1,12,54.7
2026-05-22 23:58:22,145822.00,3637.94180,N,12727.18984,E,1,12,54.9
2026-05-22 23:58:23,145823.00,3637.94214,N,12727.18960,E,1,12,54.9
2026-05-22 23:58:24,145824.00,3637.94244,N,12727.18922,E,1,12,54.8
2026-05-22 23:58:25,145825.00,3637.94265,N,12727.18880,E,1,12,54.9
2026-05-22 23:58:27,145827.00,3637.94277,N,12727.18866,E,1,12,55.0
2026-05-22 23:58:29,145829.00,3637.94279,N,12727.18866,E,1,12,54.9
2026-05-22 23:58:30,145830.00,3637.94277,N,12727.18861,E,1,12,54.9
2026-05-22 23:58:31,145831.00,3637.94281,N,12727.18863,E,1,12,54.8
2026-05-22 23:58:33,145833.00,3637.94284,N,12727.18861,E,1,12,54.9
2026-05-22 23:58:34,145834.00,3637.94285,N,12727.18860,E,1,12,54.9
2026-05-22 23:58:36,145836.00,3637.94289,N,12727.18864,E,1,12,54.8
2026-05-22 23:58:37,145837.00,3637.94290,N,12727.18863,E,1,12,54.8
2026-05-22 23:58:38,145838.00,3637.94291,N,12727.18863,E,1,12,54.7
2026-05-22 23:58:40,145840.00,3637.94289,N,12727.18867,E,1,12,54.7
2026-05-22 23:58:41,145841.00,3637.94290,N,12727.18866,E,1,12,54.7
2026-05-22 23:58:43,145843.00,3637.94291,N,12727.18861,E,1,12,54.7
2026-05-22 23:58:44,145844.00,3637.94293,N,12727.18861,E,1,12,54.7
2026-05-22 23:58:46,145846.00,3637.94286,N,12727.18860,E,1,12,54.8
2026-05-22 23:58:48,145848.00,3637.94284,N,12727.18860,E,1,12,54.9
2026-05-22 23:58:49,145849.00,3637.94283,N,12727.18859,E,1,12,54.9
2026-05-22 23:58:51,145851.00,3637.94282,N,12727.18856,E,1,12,55.0
2026-05-22 23:58:52,145852.00,3637.94281,N,12727.18855,E,1,12,55.0
2026-05-22 23:58:54,145854.00,3637.94281,N,12727.18855,E,1,12,55.1
2026-05-22 23:58:56,145856.00,3637.94282,N,12727.18845,E,1,12,55.3
2026-05-22 23:58:57,145857.00,3637.94283,N,12727.18844,E,1,12,55.3
2026-05-22 23:58:59,145859.00,3637.94282,N,12727.18844,E,1,12,55.3
2026-05-22 23:59:00,145900.00,3637.94284,N,12727.18845,E,2,12,55.3
2026-05-22 23:59:01,145901.00,3637.94291,N,12727.18846,E,2,12,55.3
2026-05-22 23:59:02,145902.00,3637.94297,N,12727.18838,E,2,12,55.3
2026-05-22 23:59:03,145903.00,3637.94305,N,12727.18832,E,2,12,55.3
2026-05-22 23:59:05,145905.00,3637.94315,N,12727.18833,E,2,12,55.2
2026-05-22 23:59:07,145907.00,3637.94317,N,12727.18827,E,2,12,55.3
2026-05-22 23:59:08,145908.00,3637.94315,N,12727.18822,E,2,12,55.5
2026-05-22 23:59:09,145909.00,3637.94310,N,12727.18820,E,2,12,55.5
2026-05-22 23:59:11,145911.00,3637.94307,N,12727.18822,E,2,12,55.5
2026-05-22 23:59:13,145913.00,3637.94299,N,12727.18821,E,2,12,55.5
2026-05-22 23:59:15,145915.00,3637.94294,N,12727.18824,E,2,12,55.4
2026-05-22 23:59:16,145916.00,3637.94296,N,12727.18822,E,2,12,55.5
2026-05-22 23:59:18,145918.00,3637.94294,N,12727.18823,E,2,12,55.4
2026-05-22 23:59:20,145920.00,3637.94296,N,12727.18833,E,2,12,55.3
2026-05-22 23:59:21,145921.00,3637.94297,N,12727.18837,E,2,12,55.1
2026-05-22 23:59:22,145922.00,3637.94301,N,12727.18830,E,2,12,55.1
2026-05-22 23:59:24,145924.00,3637.94300,N,12727.18832,E,2,12,55.3
2026-05-22 23:59:25,145925.00,3637.94303,N,12727.18831,E,2,12,55.3
2026-05-22 23:59:27,145927.00,3637.94304,N,12727.18831,E,2,12,55.4
2026-05-22 23:59:28,145928.00,3637.94303,N,12727.18833,E,2,12,55.4
2026-05-22 23:59:30,145930.00,3637.94301,N,12727.18836,E,2,12,55.4
2026-05-22 23:59:31,145931.00,3637.94308,N,12727.18837,E,2,12,55.4
2026-05-22 23:59:32,145932.00,3637.94315,N,12727.18832,E,2,12,55.4
2026-05-22 23:59:33,145933.00,3637.94315,N,12727.18838,E,2,12,55.3
2026-05-22 23:59:35,145935.00,3637.94307,N,12727.18850,E,2,12,55.3
2026-05-22 23:59:37,145937.00,3637.94300,N,12727.18848,E,2,12,54.9
2026-05-22 23:59:38,145938.00,3637.94297,N,12727.18849,E,2,12,54.9
2026-05-22 23:59:40,145940.00,3637.94295,N,12727.18849,E,2,12,54.9
2026-05-22 23:59:42,145942.00,3637.94282,N,12727.18847,E,2,12,54.4
2026-05-22 23:59:44,145944.00,3637.94283,N,12727.18854,E,2,12,54.2
2026-05-22 23:59:45,145945.00,3637.94287,N,12727.18852,E,2,12,54.2
2026-05-22 23:59:46,145946.00,3637.94286,N,12727.18851,E,2,12,54.2
2026-05-22 23:59:48,145948.00,3637.94285,N,12727.18851,E,2,12,54.2
2026-05-22 23:59:50,145950.00,3637.94281,N,12727.18852,E,2,12,54.0
2026-05-22 23:59:51,145951.00,3637.94282,N,12727.18852,E,2,12,54.0
2026-05-22 23:59:53,145953.00,3637.94280,N,12727.18848,E,2,12,54.1
2026-05-22 23:59:55,145955.00,3637.94278,N,12727.18844,E,2,12,54.1
2026-05-22 23:59:56,145956.00,3637.94279,N,12727.18846,E,2,12,54.1
2026-05-22 23:59:57,145957.00,3637.94282,N,12727.18848,E,2,12,54.1
2026-05-22 23:59:58,145958.00,3637.94271,N,12727.18837,E,2,12,54.3
2026-05-23 00:00:00,150000.00,3637.94241,N,12727.18861,E,2,12,54.2
2026-05-23 00:00:02,150002.00,3637.94242,N,12727.18826,E,2,12,54.4
2026-05-23 00:00:04,150004.00,3637.94234,N,12727.18692,E,2,12,54.2
2026-05-23 00:00:05,150005.00,3637.94235,N,12727.18614,E,2,12,54.2
2026-05-23 00:00:06,150006.00,3637.94234,N,12727.18529,E,2,12,54.3
2026-05-23 00:00:08,150008.00,3637.94229,N,12727.18394,E,2,12,54.2
2026-05-23 00:00:09,150009.00,3637.94239,N,12727.18314,E,2,12,54.3
2026-05-23 00:00:11,150011.00,3637.94263,N,12727.18150,E,2,12,54.4
2026-05-23 00:00:13,150013.00,3637.94254,N,12727.17998,E,2,12,54.0
2026-05-23 00:00:15,150015.00,3637.94240,N,12727.17860,E,2,12,54.0
2026-05-23 00:00:17,150017.00,3637.94230,N,12727.17690,E,2,12,54.0
2026-05-23 00:00:18,150018.00,3637.94208,N,12727.17605,E,2,12,54.2
2026-05-23 00:00:19,150019.00,3637.94181,N,12727.17528,E,2,12,54.2
2026-05-23 00:00:21,150021.00,3637.94121,N,12727.17407,E,2,12,53.8
2026-05-23 00:00:22,150022.00,3637.94087,N,12727.17352,E,2,12,53.8
2026-05-23 00:00:24,150024.00,3637.94021,N,12727.17219,E,2,12,53.7
2026-05-23 00:00:25,150025.00,3637.93985,N,12727.17153,E,2,12,53.8
2026-05-23 00:00:26,150026.00,3637.93939,N,12727.17107,E,2,12,53.9
2026-05-23 00:00:28,150028.00,3637.93847,N,12727.17036,E,2,12,53.6
2026-05-23 00:00:30,150030.00,3637.93748,N,12727.16937,E,2,12,53.6
2026-05-23 00:00:32,150032.00,3637.93639,N,12727.16827,E,2,12,53.5
2026-05-23 00:00:34,150034.00,3637.93544,N,12727.16797,E,2,12,53.3
2026-05-23 00:00:36,150036.00,3637.93509,N,12727.16773,E,2,12,53.4
2026-05-23 00:00:38,150038.00,3637.93508,N,12727.16773,E,2,12,53.4
2026-05-23 00:00:40,150040.00,3637.93508,N,12727.16774,E,2,12,53.3
2026-05-23 00:00:41,150041.00,3637.93509,N,12727.16777,E,2,12,53.3
2026-05-23 00:00:42,150042.00,3637.93510,N,12727.16779,E,2,12,53.3
2026-05-23 00:00:43,150043.00,3637.93511,N,12727.16780,E,2,12,53.2
2026-05-23 00:00:44,150044.00,3637.93508,N,12727.16777,E,2,12,53.2
2026-05-23 00:00:46,150046.00,3637.93506,N,12727.16774,E,2,12,53.2
2026-05-23 00:00:48,150048.00,3637.93497,N,12727.16767,E,2,12,53.2
2026-05-23 00:00:50,150050.00,3637.93444,N,12727.16733,E,2,12,53.2
2026-05-23 00:00:51,150051.00,3637.93409,N,12727.16683,E,2,12,53.2
2026-05-23 00:00:53,150053.00,3637.93333,N,12727.16586,E,2,12,53.0
2026-05-23 00:00:54,150054.00,3637.93302,N,12727.16535,E,2,12,52.9
2026-05-23 00:00:55,150055.00,3637.93281,N,12727.16477,E,2,12,52.9
2026-05-23 00:00:56,150056.00,3637.93262,N,12727.16403,E,2,12,52.9
2026-05-23 00:00:58,150058.00,3637.93205,N,12727.16272,E,2,12,53.1
2026-05-23 00:00:59,150059.00,3637.93182,N,12727.16225,E,2,12,53.0
2026-05-23 00:01:00,150100.00,3637.93150,N,12727.16169,E,2,12,53.1
2026-05-23 00:01:01,150101.00,3637.93122,N,12727.16115,E,2,12,53.0
2026-05-23 00:01:03,150103.00,3637.93052,N,12727.16009,E,2,12,53.1
2026-05-23 00:01:04,150104.00,3637.93020,N,12727.15960,E,2,12,53.2
2026-05-23 00:01:06,150106.00,3637.92940,N,12727.15865,E,2,12,53.1
2026-05-23 00:01:08,150108.00,3637.92855,N,12727.15783,E,2,12,52.8
2026-05-23 00:01:09,150109.00,3637.92823,N,12727.15726,E,2,12,53.1
2026-05-23 00:01:10,150110.00,3637.92790,N,12727.15666,E,2,12,53.2
2026-05-23 00:01:12,150112.00,3637.92701,N,12727.15559,E,2,12,53.5
2026-05-23 00:01:14,150114.00,3637.92622,N,12727.15466,E,2,12,53.4
2026-05-23 00:01:16,150116.00,3637.92538,N,12727.15363,E,2,12,53.6
2026-05-23 00:01:17,150117.00,3637.92499,N,12727.15298,E,2,12,53.4
2026-05-23 00:01:19,150119.00,3637.92408,N,12727.15212,E,2,12,53.4
2026-05-23 00:01:21,150121.00,3637.92308,N,12727.15134,E,2,12,53.2
2026-05-23 00:01:23,150123.00,3637.92214,N,12727.15033,E,2,12,53.2
2026-05-23 00:01:25,150125.00,3637.92146,N,12727.14923,E,2,12,53.2
2026-05-23 00:01:27,150127.00,3637.92068,N,12727.14788,E,2,12,53.2
2026-05-23 00:01:28,150128.00,3637.92023,N,12727.14722,E,2,12,53.3
2026-05-23 00:01:29,150129.00,3637.91982,N,12727.14674,E,2,12,53.2
2026-05-23 00:01:31,150131.00,3637.91930,N,12727.14559,E,2,12,53.2
2026-05-23 00:01:33,150133.00,3637.91880,N,12727.14402,E,2,12,53.3
2026-05-23 00:01:34,150134.00,3637.91849,N,12727.14342,E,2,12,53.4
2026-05-23 00:01:36,150136.00,3637.91784,N,12727.14219,E,2,12,53.7
2026-05-23 00:01:37,150137.00,3637.91745,N,12727.14152,E,2,12,53.6
2026-05-23 00:01:39,150139.00,3637.91653,N,12727.14044,E,2,12,53.7
2026-05-23 00:01:40,150140.00,3637.91618,N,12727.14003,E,2,12,53.5
2026-05-23 00:01:42,150142.00,3637.91544,N,12727.13913,E,2,12,53.5
2026-05-23 00:01:43,150143.00,3637.91500,N,12727.13850,E,2,12,53.4
2026-05-23 00:01:44,150144.00,3637.91455,N,12727.13795,E,2,12,53.5
2026-05-23 00:01:46,150146.00,3637.91382,N,12727.13693,E,2,12,53.5
2026-05-23 00:01:47,150147.00,3637.91347,N,12727.13636,E,2,12,53.7
2026-05-23 00:01:49,150149.00,3637.91259,N,12727.13523,E,2,12,53.7
2026-05-23 00:01:50,150150.00,3637.91219,N,12727.13464,E,2,12,53.6
2026-05-23 00:01:52,150152.00,3637.91141,N,12727.13367,E,2,12,53.6
2026-05-23 00:01:53,150153.00,3637.91098,N,12727.13320,E,2,12,53.8
2026-05-23 00:01:55,150155.00,3637.91009,N,12727.13180,E,2,12,53.9
2026-05-23 00:01:56,150156.00,3637.90957,N,12727.13129,E,2,12,54.0
2026-05-23 00:01:58,150158.00,3637.90868,N,12727.13047,E,2,12,54.3
2026-05-23 00:01:59,150159.00,3637.90824,N,12727.12978,E,2,12,54.5
2026-05-23 00:02:01,150201.00,3637.90736,N,12727.12839,E,2,12,54.7
2026-05-23 00:02:02,150202.00,3637.90691,N,12727.12791,E,2,12,54.5
2026-05-23 00:02:03,150203.00,3637.90650,N,12727.12760,E,2,12,54.3
2026-05-23 00:02:05,150205.00,3637.90554,N,12727.12667,E,2,12,54.2
2026-05-23 00:02:07,150207.00,3637.90458,N,12727.12536,E,2,12,54.5
2026-05-23 00:02:09,150209.00,3637.90376,N,12727.12444,E,2,12,54.6
2026-05-23 00:02:11,150211.00,3637.90280,N,12727.12325,E,2,12,54.7
2026-05-23 00:02:13,150213.00,3637.90185,N,12727.12217,E,2,12,54.8
2026-05-23 00:02:14,150214.00,3637.90149,N,12727.12173,E,2,12,54.8
2026-05-23 00:02:16,150216.00,3637.90073,N,12727.12067,E,2,12,55.0
2026-05-23 00:02:17,150217.00,3637.90027,N,12727.11999,E,2,12,54.9
2026-05-23 00:02:18,150218.00,3637.89973,N,12727.11938,E,2,12,55.1
2026-05-23 00:02:20,150220.00,3637.89878,N,12727.11869,E,2,12,55.2
2026-05-23 00:02:22,150222.00,3637.89794,N,12727.11773,E,2,12,55.3
2026-05-23 00:02:23,150223.00,3637.89743,N,12727.11703,E,2,12,55.2
2026-05-23 00:02:25,150225.00,3637.89634,N,12727.11572,E,2,12,55.8
2026-05-23 00:02:27,150227.00,3637.89537,N,12727.11485,E,2,12,55.7
2026-05-23 00:02:28,150228.00,3637.89501,N,12727.11438,E,2,12,55.7
2026-05-23 00:02:30,150230.00,3637.89422,N,12727.11332,E,2,12,55.4
